;sp260223_001 ch: 1907283U1;;sp260223_001 ch: 7513481SP;
Wavelength [nm];Intensity;Wavelength [nm];intensity;
927,0167;2822,311;907,7785;869,54274;
927,3056;2806,5365;908,0657;877,7607;
927,5945;2804,069;908,3529;880,25089;
927,8834;2807,1047;908,6401;887,96827;
928,1723;2780,9649;908,9273;885,40469;
928,4612;2791,2887;909,2145;886,87564;
928,7501;2788,4256;909,5017;885,3486;
929,0390;2780,8325;909,7889;892,22975;
929,3279;2763,0333;910,0761;890,89055;
929,6168;2767,506;910,3632;902,8061;
929,9057;2753,0752;910,6504;905,3549;
930,1945;2756,4265;910,9376;896,33608;
930,4834;2752,2686;911,2248;894,3795;
930,7723;2763,779;911,5120;898,75377;
931,0612;2751,5206;911,7992;894,52988;
931,3501;2728,3381;912,0864;900,47149;
931,6390;2716,3561;912,3736;902,74896;
931,9279;2710,5701;912,6608;912,98646;
932,2168;2702,1062;912,9480;913,89571;
932,5057;2690,8796;913,2352;917,40879;
932,7946;2708,9034;913,5224;920,65407;
933,0835;2693,5511;913,8095;917,56273;
933,3724;2693,7874;914,0967;912,73519;
933,6613;2695,474;914,3839;913,3213;
933,9502;2686,1501;914,6711;918,68231;
934,2391;2683,4352;914,9583;913,90197;
934,5280;2700,1484;915,2455;919,0734;
934,8168;2681,6621;915,5327;919,05697;
935,1057;2696,6167;915,8199;925,98218;
935,3946;2675,0115;916,1071;920,07672;
935,6835;2654,021;916,3943;928,59815;
935,9724;2635,3102;916,6815;926,10772;
936,2613;2646,354;916,9686;924,44423;
936,5502;2610,0969;917,2558;923,92628;
936,8391;2606,6805;917,5430;917,36833;
937,1280;2577,7366;917,8302;918,01572;
937,4169;2573,0175;918,1174;917,96418;
937,7058;2532,901;918,4046;931,96738;
937,9947;2540,4178;918,6918;928,93142;
938,2836;2522,1415;918,9790;925,59162;
938,5725;2498,0233;919,2662;924,35952;
938,8614;2500,5495;919,5534;927,62717;
939,1503;2489,4208;919,8406;924,55716;
939,4391;2485,1413;920,1277;926,71193;
939,7280;2473,2834;920,4149;926,85678;
940,0169;2460,1334;920,7021;929,37581;
940,3058;2424,3189;920,9893;928,57356;
940,5947;2417,0468;921,2765;923,93489;
940,8836;2419,9976;921,5637;921,99325;
941,1725;2408,7064;921,8509;918,2373;
941,4614;2393,4196;922,1381;917,15687;
941,7503;2370,3001;922,4253;916,74359;
942,0392;2377,5635;922,7125;919,9526;
942,3281;2351,6375;922,9997;910,53864;
942,6170;2335,4194;923,2869;915,31171;
942,9059;2336,0371;923,5740;925,78525;
943,1948;2293,5434;923,8612;913,1926;
943,4837;2301,3516;924,1484;904,7631;
943,7726;2272,1439;924,4356;911,84367;
944,0615;2263,2486;924,7228;900,22002;
944,3503;2256,4742;925,0100;902,64138;
944,6392;2226,9969;925,2972;903,1521;
944,9281;2233,4814;925,5844;900,97576;
945,2170;2238,991;925,8716;897,94459;
945,5059;2213,8996;926,1588;897,64131;
945,7948;2201,5434;926,4460;891,74354;
946,0837;2180,7626;926,7331;890,5178;
946,3726;2172,8177;927,0203;890,92107;
946,6615;2157,5104;927,3075;886,03693;
946,9504;2147,3157;927,5947;889,98815;
947,2393;2134,4484;927,8819;884,40151;
947,5282;2138,4367;928,1691;893,94198;
947,8171;2123,8015;928,4563;878,81752;
948,1060;2098,8848;928,7435;877,49329;
948,3949;2080,1753;929,0307;874,42784;
948,6838;2044,5951;929,3179;871,15909;
948,9726;2029,0569;929,6051;870,4398;
949,2615;2019,0663;929,8923;865,4572;
949,5504;2016,1585;930,1794;861,57438;
949,8393;2015,1839;930,4666;858,78776;
950,1282;1995,0538;930,7538;852,61874;
950,4171;1968,9001;931,0410;850,48139;
950,7060;1954,1058;931,3282;849,62202;
950,9949;1932,3489;931,6154;842,33112;
951,2838;1930,8215;931,9026;842,95686;
951,5727;1906,0175;932,1898;837,18864;
951,8616;1878,8408;932,4770;837,04703;
952,1505;1874,5706;932,7642;829,26918;
952,4394;1868,3659;933,0514;827,89567;
952,7283;1831,7783;933,3385;821,17354;
953,0172;1824,8867;933,6257;814,54995;
953,3061;1818,8093;933,9129;811,51329;
953,5949;1800,0306;934,2001;818,00314;
953,8838;1785,9917;934,4873;804,66302;
954,1727;1773,1207;934,7745;806,09438;
954,4616;1761,3743;935,0617;798,00592;
954,7505;1745,7554;935,3489;798,25367;
955,0394;1730,4782;935,6361;799,07844;
955,3283;1724,1262;935,9233;801,54734;
955,6172;1711,4087;936,2105;791,12577;
955,9061;1684,0017;936,4976;787,56273;
956,1950;1675,925;936,7848;783,30185;
956,4839;1669,4147;937,0720;780,08754;
956,7728;1652,6163;937,3592;776,79702;
957,0617;1638,1907;937,6464;769,9733;
957,3506;1621,9235;937,9336;761,36664;
957,6395;1604,7989;938,2208;764,29802;
957,9284;1593,071;938,5080;760,46257;
958,2172;1578,6081;938,7952;754,47874;
958,5061;1568,7051;939,0824;751,38291;
958,7950;1557,965;939,3696;745,96912;
959,0839;1534,8445;939,6568;748,58408;
959,3728;1493,7836;939,9439;743,86143;
959,6617;1521,8809;940,2311;738,25811;
959,9506;1485,5194;940,5183;727,78478;
960,2395;1483,9094;940,8055;723,94234;
960,5284;1480,2434;941,0927;718,93871;
960,8173;1451,2845;941,3799;718,94603;
961,1062;1440,6596;941,6671;719,77591;
961,3951;1416,781;941,9543;714,67649;
961,6840;1395,0708;942,2415;693,24507;
961,9729;1383,1411;942,5287;702,40029;
962,2618;1360,3646;942,8159;702,50682;
962,5507;1357,1372;943,1030;687,57982;
962,8395;1341,5274;943,3902;681,04244;
963,1284;1328,0927;943,6774;683,76621;
963,4173;1319,5336;943,9646;676,30539;
963,7062;1304,5313;944,2518;675,10421;
963,9951;1282,7413;944,5390;662,05766;
964,2840;1276,7081;944,8262;653,65554;
964,5729;1259,0003;945,1134;652,52066;
964,8618;1250,3108;945,4006;648,54067;
965,1507;1255,2338;945,6878;643,02681;
965,4396;1232,1232;945,9750;640,3352;
965,7285;1208,5555;946,2622;634,00913;
966,0174;1201,8894;946,5493;631,52339;
966,3063;1181,5357;946,8365;625,05867;
966,5952;1169,3023;947,1237;626,53954;
966,8841;1146,8805;947,4109;619,69136;
967,1730;1172,0857;947,6981;618,91582;
967,4618;1143,2586;947,9853;616,03138;
967,7507;1102,2545;948,2725;600,91842;
968,0396;1116,6185;948,5597;606,30072;
968,3285;1096,373;948,8469;591,63846;
968,6174;1075,5498;949,1341;584,67821;
968,9063;1086,8638;949,4213;578,77642;
969,1952;1054,8353;949,7084;582,59998;
969,4841;1055,1854;949,9956;568,83249;
969,7730;1048,6473;950,2828;565,5922;
970,0619;1035,9141;950,5700;570,26056;
970,3508;1033,3544;950,8572;562,34207;
970,6397;1037,8585;951,1444;547,66167;
970,9286;1028,2852;951,4316;546,73575;
971,2175;1002,1786;951,7188;535,00419;
971,5064;997,3744;952,0060;540,17791;
971,7953;983,84046;952,2932;535,42784;
972,0841;974,16191;952,5804;534,34534;
972,3730;969,48803;952,8676;533,09407;
972,6619;955,89541;953,1547;525,62743;
972,9508;938,67625;953,4419;514,80967;
973,2397;922,12313;953,7291;514,50269;
973,5286;914,26733;954,0163;510,25601;
973,8175;899,16572;954,3035;500,51401;
974,1064;881,23035;954,5907;502,65287;
974,3953;870,29503;954,8779;499,73132;
974,6842;865,97285;955,1651;491,61308;
974,9731;831,46907;955,4523;487,30468;
975,2620;813,30615;955,7395;477,69589;
975,5509;833,35357;956,0267;471,13669;
975,8398;803,64775;956,3138;470,9702;
976,1287;791,0469;956,6010;465,45111;
976,4176;787,59741;956,8882;460,47671;
976,7064;767,10472;957,1754;451,53297;
976,9953;756,12622;957,4626;448,45415;
977,2842;752,37479;957,7498;440,20349;
977,5731;728,79422;958,0370;448,26713;
977,8620;719,32146;958,3242;431,45883;
978,1509;712,5681;958,6114;428,91991;
978,4398;703,73703;958,8986;419,5404;
978,7287;690,34814;959,1858;414,63078;
979,0176;675,86068;959,4729;408,50807;
979,3065;664,04136;959,7601;405,45283;
979,5954;650,19265;960,0473;405,96808;
979,8843;651,97355;960,3345;399,67685;
980,1732;646,29553;960,6217;394,23817;
980,4621;627,6867;960,9089;396,40846;
980,7510;623,00125;961,1961;391,4851;
981,0399;614,1973;961,4833;386,2431;
981,3287;600,24391;961,7705;380,27;
981,6176;609,19159;962,0577;376,18396;
981,9065;597,24433;962,3449;369,6554;
982,1954;593,87356;962,6321;365,48472;
982,4843;582,863;962,9192;358,21777;
982,7732;579,41146;963,2064;353,25862;
983,0621;559,43183;963,4936;357,33819;
983,3510;549,96751;963,7808;352,30956;
983,6399;547,96928;964,0680;343,47703;
983,9288;538,93534;964,3552;344,65661;
984,2177;529,65124;964,6424;335,14582;
984,5066;534,13909;964,9296;337,42715;
984,7955;525,03061;965,2168;333,15563;
985,0844;510,39582;965,5040;321,95727;
985,3733;508,33588;965,7912;322,87005;
985,6622;501,58512;966,0783;316,59673;
985,9510;499,07432;966,3655;317,19126;
986,2399;478,94063;966,6527;307,07569;
986,5288;475,31729;966,9399;304,55993;
986,8177;469,70564;967,2271;302,47774;
987,1066;468,75597;967,5143;296,71894;
987,3955;448,4263;967,8015;294,09569;
987,6844;446,52769;968,0887;291,94891;
987,9733;448,54655;968,3759;287,46863;
988,2622;436,77625;968,6631;280,07179;
988,5511;429,66292;968,9503;273,25132;
988,8400;431,57773;969,2375;271,24522;
989,1289;429,78674;969,5246;262,05234;
989,4178;423,88947;969,8118;266,61861;
989,7067;428,09745;970,0990;261,3189;
989,9956;417,97603;970,3862;256,25219;
990,2845;414,04975;970,6734;253,37418;
990,5733;400,53657;970,9606;251,1887;
990,8622;395,54531;971,2478;243,91184;
991,1511;390,00389;971,5350;238,44845;
991,4400;399,15524;971,8222;240,04843;
991,7289;391,01639;972,1094;236,8256;
992,0178;386,57323;972,3966;231,51151;
992,3067;390,91607;972,6837;230,78899;
992,5956;377,7404;972,9709;224,98152;
992,8845;370,49692;973,2581;225,40646;
993,1734;372,86333;973,5453;222,47814;
993,4623;368,52112;973,8325;218,13397;
993,7512;362,22029;974,1197;213,0108;
994,0401;359,92472;974,4069;209,42636;
994,3290;350,16405;974,6941;204,93329;
994,6179;342,00381;974,9813;201,72713;
994,9068;333,51971;975,2685;201,79088;
995,1956;342,72648;975,5557;199,23645;
995,4845;339,18232;975,8428;202,25407;
995,7734;325,02829;976,1300;196,89637;
996,0623;326,87645;976,4172;187,21616;
996,3512;327,55089;976,7044;186,04506;
996,6401;332,30228;976,9916;185,07154;
996,9290;310,61438;977,2788;185,89046;
997,2179;308,10137;977,5660;178,01213;
997,5068;308,23969;977,8532;179,6454;
997,7957;307,09975;978,1404;174,42908;
998,0846;299,68515;978,4276;172,0066;
998,3735;301,12576;978,7148;172,5064;
998,6624;308,05062;979,0020;168,74859;
998,9513;308,70804;979,2891;162,03387;
999,2402;300,91821;979,5763;162,66524;
999,5291;296,98529;979,8635;160,50219;
999,8179;297,15862;980,1507;155,11148;
1000,1068;297,47319;980,4379;154,26158;
1000,3957;297,50782;980,7251;157,53231;
1000,6846;291,71977;981,0123;150,42198;
1000,9735;281,7868;981,2995;143,60266;
1001,2624;286,38462;981,5867;141,78959;
1001,5513;277,27133;981,8739;143,87288;
1001,8402;277,75396;982,1611;148,01508;
1002,1291;275,08202;982,4482;140,28093;
1002,4180;263,87277;982,7354;135,18554;
1002,7069;269,00101;983,0226;137,42302;
1002,9958;260,94954;983,3098;135,60369;
1003,2847;267,22162;983,5970;129,95043;
1003,5736;258,91332;983,8842;129,43774;
1003,8625;268,52522;984,1714;127,68509;
1004,1514;265,76803;984,4586;125,58279;
1004,4402;260,69384;984,7458;123,62073;
1004,7291;267,40601;985,0330;123,85093;
1005,0180;267,31569;985,3202;124,81851;
1005,3069;263,80305;985,6074;114,43108;
1005,5958;267,80891;985,8945;112,0618;
1005,8847;262,73131;986,1817;117,73396;
1006,1736;263,19565;986,4689;113,04836;
1006,4625;264,19049;986,7561;110,64698;
1006,7514;280,9994;987,0433;108,90147;
1007,0403;278,86706;987,3305;105,99225;
1007,3292;261,91265;987,6177;107,3732;
1007,6181;274,46685;987,9049;104,89823;
1007,9070;278,76427;988,1921;99,45008;
1008,1959;276,32115;988,4793;98,535001;
1008,4848;273,02161;988,7665;101,03767;
1008,7737;288,4209;989,0536;102,49134;
1009,0625;274,08074;989,3408;100,15247;
1009,3514;284,92668;989,6280;95,891629;
1009,6403;293,98578;989,9152;91,21742;
1009,9292;292,98313;990,2024;96,110762;
1010,2181;304,69255;990,4896;100,31392;
1010,5070;311,03694;990,7768;86,953874;
1010,7959;306,14695;991,0640;86,275505;
1011,0848;311,57825;991,3512;85,818391;
1011,3737;314,71811;991,6384;87,900626;
1011,6626;316,41035;991,9256;92,133634;
1011,9515;332,09114;992,2127;87,302;
1012,2404;336,59094;992,4999;83,303067;
1012,5293;340,83018;992,7871;84,169981;
1012,8182;341,52405;993,0743;85,179497;
1013,1071;342,65695;993,3615;82,259133;
1013,3960;352,10181;993,6487;80,932373;
1013,6848;354,73569;993,9359;80,571719;
1013,9737;370,13783;994,2231;82,0759;
1014,2626;360,52751;994,5103;86,397946;
1014,5515;371,89786;994,7975;84,295234;
1014,8404;368,49495;995,0847;83,42196;
1015,1293;379,64331;995,3719;75,606581;
1015,4182;371,49962;995,6590;79,171546;
1015,7071;376,93403;995,9462;78,726418;
1015,9960;370,80713;996,2334;68,197777;
1016,2849;381,76116;996,5206;76,609268;
1016,5738;380,8107;996,8078;71,725321;
1016,8627;377,11565;997,0950;72,962927;
1017,1516;389,26242;997,3822;77,869497;
1017,4405;407,09272;997,6694;76,409405;
1017,7294;406,7024;997,9566;67,307463;
1018,0183;382,21587;998,2438;73,194985;
1018,3071;383,68391;998,5310;70,176041;
1018,5960;386,06514;998,8181;76,626396;
1018,8849;376,47902;999,1053;76,299114;
1019,1738;369,2976;999,3925;68,810476;
1019,4627;387,56445;999,6797;70,174501;
1019,7516;381,20775;999,9669;72,270934;
1020,0405;394,20843;1000,2541;71,627102;
1020,3294;399,055;1000,5413;73,823828;
1020,6183;393,41125;1000,8285;73,459031;
1020,9072;380,30979;1001,1157;75,371509;
1021,1961;400,58805;1001,4029;71,059363;
1021,4850;394,40936;1001,6901;68,017975;
1021,7739;395,66153;1001,9773;68,458919;
1022,0628;399,35825;1002,2644;70,222223;
1022,3517;393,32929;1002,5516;71,561853;
1022,6406;412,27228;1002,8388;70,938725;
1022,9294;410,44364;1003,1260;69,279545;
1023,2183;407,56387;1003,4132;70,109049;
1023,5072;416,50254;1003,7004;64,725436;
1023,7961;405,67883;1003,9876;71,351189;
1024,0850;403,08835;1004,2748;71,110817;
1024,3739;407,0741;1004,5620;69,832209;
1024,6628;413,3334;1004,8492;70,43114;
1024,9517;409,34596;1005,1364;69,550024;
1025,2406;415,70288;1005,4235;64,488513;
1025,5295;411,93612;1005,7107;71,261377;
1025,8184;424,64356;1005,9979;74,982378;
1026,1073;414,70758;1006,2851;68,582546;
1026,3962;421,49309;1006,5723;72,195824;
1026,6851;417,8637;1006,8595;73,196928;
1026,9740;412,60991;1007,1467;69,356445;
1027,2629;426,61858;1007,4339;74,065467;
1027,5518;421,48963;1007,7211;74,803929;
1027,8406;427,10874;1008,0083;67,227233;
1028,1295;433,76787;1008,2955;71,374594;
1028,4184;429,2315;1008,5827;68,235531;
1028,7073;425,03389;1008,8698;72,274995;
1028,9962;418,6219;1009,1570;75,079902;
1029,2851;430,98613;1009,4442;73,487748;
1029,5740;434,1661;1009,7314;77,841055;
1029,8629;443,29142;1010,0186;74,459567;
1030,1518;453,96492;1010,3058;76,008336;
1030,4407;450,96087;1010,5930;82,861715;
1030,7296;447,74714;1010,8802;79,719846;
1031,0185;457,35089;1011,1674;75,946901;
1031,3074;465,69832;1011,4546;75,577681;
1031,5963;469,37664;1011,7418;77,998626;
1031,8852;467,10758;1012,0289;76,633574;
1032,1741;471,36848;1012,3161;76,253428;
1032,4629;484,78086;1012,6033;82,010707;
1032,7518;482,87321;1012,8905;80,512232;
1033,0407;483,64533;1013,1777;82,785821;
1033,3296;486,31431;1013,4649;83,750721;
1033,6185;479,78625;1013,7521;81,212996;
1033,9074;483,9759;1014,0393;81,101947;
1034,1963;465,5988;1014,3265;79,339062;
1034,4852;462,75165;1014,6137;76,183743;
1034,7741;466,81161;1014,9009;85,081148;
1035,0630;466,48998;1015,1880;82,082127;
1035,3519;461,13947;1015,4752;86,397897;
1035,6408;457,39215;1015,7624;81,090514;
1035,9297;452,60576;1016,0496;86,96184;
1036,2186;447,80016;1016,3368;75,947244;
1036,5075;439,19855;1016,6240;84,249805;
1036,7964;445,20208;1016,9112;83,286982;
1037,0852;445,02037;1017,1984;86,817522;
1037,3741;445,03734;1017,4856;84,242687;
1037,6630;440,54701;1017,7728;87,245888;
1037,9519;442,54011;1018,0600;91,297508;
1038,2408;443,87125;1018,3472;90,007748;
1038,5297;426,70679;1018,6343;86,920301;
1038,8186;437,43498;1018,9215;83,284585;
1039,1075;430,38703;1019,2087;80,815486;
1039,3964;417,48693;1019,4959;85,637984;
1039,6853;432,70331;1019,7831;85,617674;
1039,9742;425,3588;1020,0703;83,475548;
1040,2631;421,96591;1020,3575;88,311738;
1040,5520;429,79049;1020,6447;89,649948;
1040,8409;427,83691;1020,9319;84,868755;
1041,1298;430,33406;1021,2191;87,645061;
1041,4187;422,57788;1021,5063;87,66077;
1041,7075;424,79167;1021,7934;88,906871;
1041,9964;427,82308;1022,0806;87,319151;
1042,2853;419,60468;1022,3678;89,417165;
1042,5742;423,20493;1022,6550;91,968439;
1042,8631;409,40942;1022,9422;89,955841;
1043,1520;416,44637;1023,2294;88,449816;
1043,4409;412,49992;1023,5166;91,55123;
1043,7298;412,86248;1023,8038;88,558159;
1044,0187;432,0494;1024,0910;88,826234;
1044,3076;407,32524;1024,3782;91,532347;
1044,5965;406,34746;1024,6654;88,527643;
1044,8854;408,8961;1024,9526;94,266034;
1045,1743;413,33887;1025,2397;91,78066;
1045,4632;423,45009;1025,5269;96,244648;
1045,7521;404,68566;1025,8141;90,558909;
1046,0410;405,7373;1026,1013;97,240638;
1046,3298;410,89843;1026,3885;92,915399;
1046,6187;409,13791;1026,6757;88,196736;
1046,9076;402,48463;1026,9629;89,998283;
1047,1965;403,45103;1027,2501;101,11875;
1047,4854;410,49017;1027,5373;96,450466;
1047,7743;406,28938;1027,8245;90,421166;
1048,0632;405,63377;1028,1117;102,01896;
1048,3521;399,25021;1028,3988;95,744537;
1048,6410;399,19182;1028,6860;92,832136;
1048,9299;397,9516;1028,9732;94,523975;
1049,2188;392,6928;1029,2604;93,718057;
1049,5077;396,5489;1029,5476;96,124848;
1049,7966;393,36977;1029,8348;101,73634;
1050,0855;389,46773;1030,1220;102,16323;
1050,3744;397,46028;1030,4092;102,21432;
1050,6633;382,99087;1030,6964;103,75549;
1050,9521;385,88348;1030,9836;96,635788;
1051,2410;390,20692;1031,2708;96,380642;
1051,5299;401,6781;1031,5579;104,20692;
1051,8188;385,23809;1031,8451;94,616821;
1052,1077;384,67147;1032,1323;100,36474;
1052,3966;384,47265;1032,4195;100,37212;
1052,6855;379,26418;1032,7067;101,80647;
1052,9744;371,77034;1032,9939;99,071717;
1053,2633;376,43255;1033,2811;97,853325;
1053,5522;375,30725;1033,5683;91,820569;
1053,8411;379,61213;1033,8555;95,196661;
1054,1300;368,55469;1034,1427;102,29519;
1054,4189;371,4242;1034,4299;96,401724;
1054,7078;364,20369;1034,7171;96,374289;
1054,9967;364,20132;1035,0042;96,359683;
1055,2856;357,86729;1035,2914;93,105728;
1055,5744;381,45063;1035,5786;97,680287;
1055,8633;371,69323;1035,8658;96,955197;
1056,1522;371,77684;1036,1530;96,604605;
1056,4411;372,3614;1036,4402;100,93147;
1056,7300;371,30568;1036,7274;98,387569;
1057,0189;374,76891;1037,0146;95,522083;
1057,3078;374,45625;1037,3018;91,808025;
1057,5967;347,23089;1037,5890;103,58177;
1057,8856;343,89309;1037,8762;98,060983;
1058,1745;360,99692;1038,1633;104,98478;
1058,4634;354,90913;1038,4505;107,38891;
1058,7523;350,84428;1038,7377;101,06639;
1059,0412;347,83071;1039,0249;102,97785;
1059,3301;350,13531;1039,3121;100,62839;
1059,6190;355,59636;1039,5993;98,145821;
1059,9079;345,47898;1039,8865;97,13092;
1060,1967;353,95623;1040,1737;102,8849;
1060,4856;331,76975;1040,4609;106,23301;
1060,7745;340,45025;1040,7481;103,06646;
1061,0634;342,64215;1041,0353;98,516197;
1061,3523;345,74537;1041,3225;95,676546;
1061,6412;339,40162;1041,6096;97,787257;
1061,9301;326,19523;1041,8968;94,785054;
1062,2190;330,7402;1042,1840;91,5975;
1062,5079;329,95235;1042,4712;96,538996;
1062,7968;329,53364;1042,7584;94,916155;
1063,0857;321,52365;1043,0456;97,095286;
1063,3746;323,75368;1043,3328;92,632867;
1063,6635;322,2293;1043,6200;99,168025;
1063,9524;311,23339;1043,9072;99,659728;
1064,2413;316,51302;1044,1944;97,384107;
1064,5302;316,879;1044,4816;89,92007;
1064,8190;316,19227;1044,7687;92,699117;
1065,1079;306,91516;1045,0559;95,715055;
1065,3968;309,96078;1045,3431;98,003821;
1065,6857;317,15599;1045,6303;97,726029;
1065,9746;297,94847;1045,9175;92,658417;
1066,2635;303,08735;1046,2047;94,842576;
1066,5524;298,24715;1046,4919;94,942756;
1066,8413;298,73419;1046,7791;92,799291;
1067,1302;297,46663;1047,0663;95,158541;
1067,4191;295,02776;1047,3535;92,918765;
1067,7080;291,78177;1047,6407;92,314777;
1067,9969;291,94735;1047,9278;93,416736;
1068,2858;294,0488;1048,2150;96,701298;
1068,5747;294,31934;1048,5022;90,06763;
1068,8636;292,785;1048,7894;91,307373;
1069,1525;294,48857;1049,0766;85,216428;
1069,4413;290,30801;1049,3638;86,446963;
1069,7302;287,06649;1049,6510;85,92287;
1070,0191;315,3507;1049,9382;87,914942;
1070,3080;286,97252;1050,2254;85,180136;
1070,5969;283,28709;1050,5126;88;
1070,8858;281,44295;1050,7998;94,027128;
1071,1747;282,98116;1051,0870;91,273647;
1071,4636;285,47559;1051,3741;90,477947;
1071,7525;292,84524;1051,6613;89,306101;
1072,0414;280,17117;1051,9485;91,174701;
1072,3303;281,96878;1052,2357;86,279365;
1072,6192;272,40221;1052,5229;85,336942;
1072,9081;277,46149;1052,8101;88,208915;
1073,1970;275,47371;1053,0973;90,489347;
1073,4859;270,99414;1053,3845;85,868723;
1073,7748;264,15922;1053,6717;86,587178;
1074,0636;269,36761;1053,9589;80,531471;
1074,3525;263,04269;1054,2461;87,854694;
1074,6414;263,65209;1054,5332;82,859076;
1074,9303;270,95867;1054,8204;83,278246;
1075,2192;265,03609;1055,1076;86,72341;
1075,5081;264,84005;1055,3948;86,756405;
1075,7970;266,27107;1055,6820;82,170111;
1076,0859;251,42607;1055,9692;82,293028;
1076,3748;263,37539;1056,2564;80,810051;
1076,6637;263,00051;1056,5436;81,872843;
1076,9526;263,92248;1056,8308;75,168553;
1077,2415;254,04649;1057,1180;83,056273;
1077,5304;244,14714;1057,4052;83,694291;
1077,8193;246,39335;1057,6924;80,393166;
1078,1082;245,73034;1057,9795;84,393022;
1078,3971;253,26574;1058,2667;71,814086;
1078,6859;259,18101;1058,5539;77,93195;
1078,9748;256,00606;1058,8411;80,854579;
1079,2637;257,05727;1059,1283;77,819451;
1079,5526;248,0576;1059,4155;75,506694;
1079,8415;240,91847;1059,7027;79,930394;
1080,1304;239,80505;1059,9899;79,44596;
1080,4193;248,76737;1060,2771;76,771559;
1080,7082;239,20631;1060,5643;69,660691;
1080,9971;250,7034;1060,8515;71,763823;
1081,2860;252,66688;1061,1386;74,15147;
1081,5749;247,25244;1061,4258;71,83106;
1081,8638;235,47161;1061,7130;74,739341;
1082,1527;234,32113;1062,0002;76,355008;
1082,4416;233,57148;1062,2874;74,488599;
1082,7305;233,60866;1062,5746;75,895135;
1083,0194;229,85768;1062,8618;77,466785;
1083,3082;229,43166;1063,1490;65,619118;
1083,5971;241,80516;1063,4362;77,147306;
1083,8860;241,21069;1063,7234;73,194143;
1084,1749;233,75666;1064,0106;72,194556;
1084,4638;225,67207;1064,2978;69,104745;
1084,7527;228,89339;1064,5849;70,438915;
1085,0416;218,87581;1064,8721;67,044489;
1085,3305;214,1982;1065,1593;67,477204;
1085,6194;221,10426;1065,4465;67,422998;
1085,9083;225,19708;1065,7337;69,185475;
1086,1972;247,31238;1066,0209;64,831685;
1086,4861;213,59598;1066,3081;61,017015;
1086,7750;217,4909;1066,5953;59,720901;
1087,0639;212,58815;1066,8825;67,951276;
1087,3528;207,26772;1067,1697;70,033302;
1087,6417;209,96687;1067,4569;60,241532;
1087,9305;215,14913;1067,7440;61,660793;
1088,2194;212,1195;1068,0312;64,159156;
1088,5083;216,09709;1068,3184;62,25471;
1088,7972;220,9733;1068,6056;58,218791;
1089,0861;203,96426;1068,8928;63,80406;
1089,3750;210,61639;1069,1800;60,535804;
1089,6639;201,4305;1069,4672;64,73497;
1089,9528;208,34588;1069,7544;64,277067;
1090,2417;220,45364;1070,0416;62,584124;
1090,5306;203,16494;1070,3288;63,082809;
1090,8195;206,60061;1070,6160;62,810376;
1091,1084;208,00495;1070,9031;62,956043;
1091,3973;196,16612;1071,1903;62,501995;
1091,6862;211,79223;1071,4775;60,452334;
1091,9751;196,58886;1071,7647;54,696095;
1092,2640;197,31302;1072,0519;57,861542;
1092,5528;200,53404;1072,3391;62,008115;
1092,8417;196,43104;1072,6263;56,623034;
1093,1306;204,98467;1072,9135;57,951092;
1093,4195;203,89752;1073,2007;57,434239;
1093,7084;192,16905;1073,4879;55,524166;
1093,9973;179,17477;1073,7751;47,696961;
1094,2862;193,51278;1074,0623;55,124027;
1094,5751;184,27437;1074,3494;53,250686;
1094,8640;180,88403;1074,6366;52,401287;
1095,1529;191,40982;1074,9238;54,534052;
1095,4418;186,2215;1075,2110;56,98599;
1095,7307;175,0376;1075,4982;56,015739;
1096,0196;189,18483;1075,7854;52,114129;
1096,3085;169,91402;1076,0726;50,450115;
1096,5974;177,04371;1076,3598;54,143527;
1096,8863;170,0109;1076,6470;52,105988;
1097,1751;169,05582;1076,9342;53,337265;
1097,4640;173,11099;1077,2214;52,390749;
1097,7529;181,6817;1077,5085;48,371023;
1098,0418;181,26013;1077,7957;50,738426;
1098,3307;168,58799;1078,0829;55,042311;
1098,6196;177,57859;1078,3701;50,485752;
1098,9085;171,68577;1078,6573;48,400467;
1099,1974;166,3871;1078,9445;50,165256;
1099,4863;173,01805;1079,2317;50,695719;
1099,7752;170,24875;1079,5189;48,221899;
1100,0641;165,53003;1079,8061;46,303261;
;;1080,0933;48,383712;
;;1080,3805;47,27765;
;;1080,6677;44,366871;
;;1080,9548;46,673762;
;;1081,2420;44,053169;
;;1081,5292;44,626935;
;;1081,8164;44,526157;
;;1082,1036;52,669562;
;;1082,3908;42,976741;
;;1082,6780;42,808262;
;;1082,9652;46,382534;
;;1083,2524;44,701438;
;;1083,5396;40,721318;
;;1083,8268;44,972793;
;;1084,1139;41,231507;
;;1084,4011;40,326217;
;;1084,6883;43,398969;
;;1084,9755;42,296349;
;;1085,2627;41,572079;
;;1085,5499;40,733164;
;;1085,8371;39,533259;
;;1086,1243;38,313545;
;;1086,4115;38,69517;
;;1086,6987;41,423756;
;;1086,9859;42,13352;
;;1087,2730;39,95044;
;;1087,5602;38,513712;
;;1087,8474;37,944837;
;;1088,1346;39,704534;
;;1088,4218;37,15396;
;;1088,7090;36,823139;
;;1088,9962;38,871524;
;;1089,2834;36,513975;
;;1089,5706;32,958652;
;;1089,8578;32,1565;
;;1090,1450;28,797441;
;;1090,4322;33,7259;
;;1090,7193;39,342444;
;;1091,0065;33,450745;
;;1091,2937;28,735426;
;;1091,5809;28,596304;
